	mir	dis	cau
25599	hsa-mir-34c	Graves Disease	0
15377	hsa-mir-206	Oligodendroglioma	0
39720	hsa-mir-615	Heart Failure	0
27415	hsa-mir-376a	Obesity	0
7459	hsa-mir-137	Periodontal Diseases	0
7148	hsa-mir-135b	Myocardial Ischemia	0
44895	hsa-mir-935	Atherosclerosis	0
22387	hsa-mir-32	Endometriosis	0
23159	hsa-mir-325	Hyperglycemia	0
28827	hsa-mir-410	Endometrial Neoplasms	0
33340	hsa-mir-498	Rectal Neoplasms	0
34090	hsa-mir-503	Retinal Degeneration	0
28399	hsa-mir-383	Graves Disease	0
5672	hsa-mir-1297	Glioblastoma	0
36509	hsa-mir-520e	Uterine Cervical Neoplasms	0
35274	hsa-mir-512	Parkinson Disease	0
32845	hsa-mir-494	Hepatoblastoma	0
4417	hsa-mir-1258	Ischemia	0
26036	hsa-mir-363	Graft vs Host Disease	0
5577	hsa-mir-1296	Nasopharyngeal Neoplasms	0
37656	hsa-mir-574	Myelodysplastic Syndromes	0
29308	hsa-mir-422a	Leiomyosarcoma	0
39788	hsa-mir-615	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
40799	hsa-mir-637	Liver Failure	0
44448	hsa-mir-922	Waldenstrom Macroglobulinemia	0
22120	hsa-mir-30e	Hearing Loss	0
11787	hsa-mir-187	Graft vs Host Disease	0
37624	hsa-mir-574	Hodgkin Disease	0
43850	hsa-mir-873	Retinoblastoma	0
32409	hsa-mir-491	Inflammation	0
41136	hsa-mir-646	Pre-Eclampsia	0
8459	hsa-mir-145	Amyotrophic Lateral Sclerosis	0
18902	hsa-mir-26b	Choriocarcinoma	0
21619	hsa-mir-30a	Uterine Cervical Neoplasms	0
39894	hsa-mir-616	Leiomyosarcoma	0
15146	hsa-mir-205	Alzheimer Disease	0
1154	hsa-let-7i	Wounds and Injuries	0
14792	hsa-mir-202	Inflammation	0
35222	hsa-mir-512	Huntington Disease	0
42285	hsa-mir-664	Hodgkin Disease	0
36952	hsa-mir-539	Sepsis	0
26343	hsa-mir-370	Hepatoblastoma	0
1835	hsa-mir-105	Periodontitis	0
1092	hsa-let-7i	Lupus Nephritis	0
2757	hsa-mir-1202	Demyelinating Diseases	0
27432	hsa-mir-376a	Pre-Eclampsia	0
44164	hsa-mir-885	Wounds and Injuries	0
27174	hsa-mir-375	Atherosclerosis	0
11129	hsa-mir-182	Osteoarthritis	0
1761	hsa-mir-105	Fatty Liver	0
27303	hsa-mir-375	Waldenstrom Macroglobulinemia	0
379	hsa-let-7c	Myocardial Infarction	0
34646	hsa-mir-507	Mouth Neoplasms	0
25432	hsa-mir-34b	Chordoma	0
34023	hsa-mir-503	Hepatoblastoma	0
30322	hsa-mir-449a	Hematologic Neoplasms	0
6391	hsa-mir-132	Diabetic Retinopathy	0
29225	hsa-mir-421	Thyroid Neoplasms	0
27701	hsa-mir-377	Mouth Neoplasms	0
19949	hsa-mir-29a	Inflammatory Bowel Diseases	0
9967	hsa-mir-15a	Down Syndrome	0
32730	hsa-mir-493	Metabolic Diseases	0
21852	hsa-mir-30c	Lupus Nephritis	0
32022	hsa-mir-488	Psoriasis	0
601	hsa-let-7e	Choriocarcinoma	0
32808	hsa-mir-494	Carotid Artery Diseases	0
14513	hsa-mir-200b	Hypertension	0
19691	hsa-mir-298	Neoplasms	0
44751	hsa-mir-93	Arthritis	0
21207	hsa-mir-302d	Cholesteatoma	0
42456	hsa-mir-671	Lupus Nephritis	0
34149	hsa-mir-504	Endometrial Neoplasms	0
26268	hsa-mir-367	Retinoblastoma	0
2683	hsa-mir-1179	Osteosarcoma	0
43962	hsa-mir-874	Musculoskeletal Abnormalities	0
41808	hsa-mir-661	Endometriosis	0
36193	hsa-mir-520c	Rhabdomyosarcoma	0
11930	hsa-mir-188	Fibrosarcoma	0
40058	hsa-mir-622	Mouth Neoplasms	0
24870	hsa-mir-342	Choriocarcinoma	0
3901	hsa-mir-1247	Asthma	0
14251	hsa-mir-19b	Liver Failure	0
26290	hsa-mir-370	Arthritis	0
31160	hsa-mir-455	Atrial Fibrillation	0
33302	hsa-mir-498	Metabolic Diseases	0
39102	hsa-mir-602	Esophageal Neoplasms	0
23957	hsa-mir-331	Rhabdomyosarcoma	0
28534	hsa-mir-384	Endomyocardial Fibrosis	0
28684	hsa-mir-409	Fatty Liver	0
21533	hsa-mir-30a	Graves Disease	0
39383	hsa-mir-610	Cardiovascular Diseases	0
32996	hsa-mir-495	Keloid	0
6979	hsa-mir-135a	Hypertrophy	0
31386	hsa-mir-483	Melanoma	0
5164	hsa-mir-1271	Pre-Eclampsia	0
41750	hsa-mir-657	Rhabdomyosarcoma	0
25666	hsa-mir-34c	Pre-Eclampsia	0
28225	hsa-mir-382	Cataract	0
35248	hsa-mir-512	Meningioma	0
32479	hsa-mir-491	Spinal Cord Injuries	0
15374	hsa-mir-206	Neuroblastoma	0
18311	hsa-mir-23a	Psoriasis	0
3036	hsa-mir-122	Brain Ischemia	0
12033	hsa-mir-188	Waldenstrom Macroglobulinemia	0
6060	hsa-mir-1303	Sarcoma	0
28812	hsa-mir-410	Cerebral Hemorrhage	0
22097	hsa-mir-30e	Coronary Artery Disease	0
38850	hsa-mir-593	Multiple Sclerosis	0
20737	hsa-mir-301b	Wounds and Injuries	0
4677	hsa-mir-125b	Fibrosarcoma	0
10683	hsa-mir-181b	Musculoskeletal Abnormalities	0
40873	hsa-mir-638	Arthritis	0
15633	hsa-mir-208b	Kidney Diseases	0
9475	hsa-mir-152	Myelodysplastic Syndromes	0
4098	hsa-mir-124a	Hearing Loss	0
37922	hsa-mir-577	Hepatitis B	0
7522	hsa-mir-138	Cystic Fibrosis	0
42789	hsa-mir-7	Pre-Eclampsia	0
8174	hsa-mir-142	Schizophrenia	0
9340	hsa-mir-150	Mouth Neoplasms	0
10042	hsa-mir-15a	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
13659	hsa-mir-198	Fatty Liver	0
42737	hsa-mir-7	Inflammation	0
11615	hsa-mir-186	Cholesteatoma	0
23931	hsa-mir-331	Neurodegenerative Diseases	0
10947	hsa-mir-181d	Hypertrophy	0
8778	hsa-mir-146b	Lymphoma	0
19017	hsa-mir-27a	Adrenocortical Carcinoma	0
26757	hsa-mir-373	Demyelinating Diseases	0
28960	hsa-mir-411	Cholesteatoma	0
38142	hsa-mir-582	Reperfusion Injury	0
10975	hsa-mir-181d	Musculoskeletal Abnormalities	0
34388	hsa-mir-505	Psoriasis	0
40797	hsa-mir-637	Liver Cirrhosis	0
24043	hsa-mir-335	Kidney Diseases	0
28658	hsa-mir-409	Burkitt Lymphoma	0
24538	hsa-mir-33a	Sepsis	0
5963	hsa-mir-1303	Down Syndrome	0
22281	hsa-mir-31	Kidney Neoplasms	0
41991	hsa-mir-663	Kidney Diseases	0
35446	hsa-mir-513b	Sarcoma	0
28791	hsa-mir-410	Adrenocortical Carcinoma	0
9673	hsa-mir-154	Adrenocortical Carcinoma	0
41236	hsa-mir-647	Kidney Neoplasms	0
28606	hsa-mir-384	Pancreatic Neoplasms	0
5847	hsa-mir-1301	Kidney Diseases	0
22585	hsa-mir-320a	Mouth Neoplasms	0
22520	hsa-mir-320a	Cholesteatoma	0
13163	hsa-mir-195	Pulmonary Fibrosis	0
27849	hsa-mir-378a	Multiple Sclerosis	0
20418	hsa-mir-300	Pre-Eclampsia	0
42859	hsa-mir-708	Glioma	0
33891	hsa-mir-502	Leprosy	0
17267	hsa-mir-218	Down Syndrome	0
7505	hsa-mir-138	Biliary Tract Neoplasms	0
15012	hsa-mir-204	Alzheimer Disease	0
3979	hsa-mir-1247	Liver Neoplasms	0
45173	hsa-mir-942	Rhabdomyosarcoma	0
40349	hsa-mir-628	Liver Neoplasms	0
17102	hsa-mir-217	Burns	0
15221	hsa-mir-205	Liver Neoplasms	0
32833	hsa-mir-494	Graft vs Host Disease	0
20655	hsa-mir-301b	Hypertension	0
42924	hsa-mir-708	Osteosarcoma	0
40038	hsa-mir-622	Kidney Diseases	0
2977	hsa-mir-1207	Neoplasms	0
7127	hsa-mir-135b	Leiomyoma	0
12863	hsa-mir-193b	Neuroblastoma	0
21397	hsa-mir-302e	Huntington Disease	0
27866	hsa-mir-378a	Osteoporosis	0
6611	hsa-mir-133a	Schizophrenia	0
45794	hsa-mir-99a	Carotid Artery Diseases	0
42045	hsa-mir-663	Pulmonary Embolism	0
21915	hsa-mir-30c	Waldenstrom Macroglobulinemia	0
18623	hsa-mir-25	Burns	0
27728	hsa-mir-377	Polycystic Kidney Diseases	0
13853	hsa-mir-199a	Musculoskeletal Abnormalities	0
21042	hsa-mir-302c	Atrial Fibrillation	0
5148	hsa-mir-1271	Neurodegenerative Diseases	0
20511	hsa-mir-301a	Inflammation	0
6998	hsa-mir-135a	Marek Disease	0
7411	hsa-mir-137	HIV Infections	0
28934	hsa-mir-411	Acute Lung Injury	0
11063	hsa-mir-182	Diabetic Nephropathies	0
27506	hsa-mir-376c	Glioma	0
18654	hsa-mir-25	Graves Disease	0
22038	hsa-mir-30d	Polycystic Kidney Diseases	0
32482	hsa-mir-491	Thyroid Neoplasms	0
23494	hsa-mir-328	Osteoporosis	0
33185	hsa-mir-497	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
28090	hsa-mir-381	Demyelinating Diseases	0
36765	hsa-mir-524	Myocarditis	0
45436	hsa-mir-95	Musculoskeletal Abnormalities	0
8437	hsa-mir-144	Rectal Neoplasms	0
9751	hsa-mir-154	Liver Cirrhosis	0
37213	hsa-mir-544a	Neurilemmoma	0
31235	hsa-mir-455	Lupus Nephritis	0
35351	hsa-mir-513b	Endomyocardial Fibrosis	0
15667	hsa-mir-208b	Neurodegenerative Diseases	0
31319	hsa-mir-483	Carotid Artery Diseases	0
31692	hsa-mir-486	Musculoskeletal Abnormalities	0
10820	hsa-mir-181c	Meningioma	0
25261	hsa-mir-346	Polycystic Kidney Diseases	0
22419	hsa-mir-32	Kidney Diseases	0
14811	hsa-mir-202	Marek Disease	0
22364	hsa-mir-32	Burkitt Lymphoma	0
20409	hsa-mir-300	Parkinson Disease	0
16309	hsa-mir-211	Multiple Myeloma	0
7875	hsa-mir-140	Polycystic Kidney Diseases	0
42958	hsa-mir-708	Uterine Cervical Neoplasms	0
2926	hsa-mir-1207	Graves Disease	0
31779	hsa-mir-487b	Diabetes Mellitus	0
11720	hsa-mir-186	Rhabdomyosarcoma	0
37493	hsa-mir-570	Liver Neoplasms	0
29320	hsa-mir-422a	Medulloblastoma	0
2167	hsa-mir-107	Cataract	0
41652	hsa-mir-657	Diabetic Retinopathy	0
44322	hsa-mir-922	Cerebral Hemorrhage	0
42584	hsa-mir-675	Hodgkin Disease	0
20232	hsa-mir-29c	Liver Failure	0
12200	hsa-mir-18b	Chordoma	0
6445	hsa-mir-132	Myocardial Ischemia	0
38255	hsa-mir-584	Mouth Neoplasms	0
5829	hsa-mir-1301	Heart Diseases	0
42476	hsa-mir-671	Neurilemmoma	0
39690	hsa-mir-615	Chordoma	0
15521	hsa-mir-208a	Osteosarcoma	0
45777	hsa-mir-99a	Adrenocortical Carcinoma	0
41305	hsa-mir-647	Thyroid Neoplasms	0
23285	hsa-mir-326	Endometriosis	0
42988	hsa-mir-718	Cholesteatoma	0
31363	hsa-mir-483	Hypertension	0
31610	hsa-mir-486	Biliary Atresia	0
38596	hsa-mir-590	Spinal Cord Injuries	0
334	hsa-let-7c	Gout	0
4121	hsa-mir-124a	Leiomyosarcoma	0
19509	hsa-mir-296	Ischemia	0
43816	hsa-mir-873	Myocardial Reperfusion Injury	0
12864	hsa-mir-193b	Neurodegenerative Diseases	0
16960	hsa-mir-216b	Cholesteatoma	0
16600	hsa-mir-214	Neurilemmoma	0
34995	hsa-mir-509	Testicular Neoplasms	0
37157	hsa-mir-544a	Graft vs Host Disease	0
15984	hsa-mir-20b	Tourette Syndrome	0
11405	hsa-mir-184	Oligodendroglioma	0
39869	hsa-mir-616	Graves Disease	0
36106	hsa-mir-520c	Glioblastoma	0
37411	hsa-mir-570	Alzheimer Disease	0
40950	hsa-mir-638	Marek Disease	0
10858	hsa-mir-181c	Pulmonary Fibrosis	0
8808	hsa-mir-146b	Pheochromocytoma	0
1033	hsa-let-7i	Cataract	0
6185	hsa-mir-130a	Periodontal Diseases	0
31502	hsa-mir-485	Heart Failure	0
20805	hsa-mir-302a	Ischemia	0
5512	hsa-mir-1296	Down Syndrome	0
7010	hsa-mir-135a	Myocarditis	0
4324	hsa-mir-1254	Pulmonary Fibrosis	0
40145	hsa-mir-625	Colonic Neoplasms	0
7212	hsa-mir-136	Biliary Tract Neoplasms	0
43742	hsa-mir-873	Cerebral Hemorrhage	0
4919	hsa-mir-127	Chordoma	0
22677	hsa-mir-320b	Diabetic Nephropathies	0
45118	hsa-mir-942	Leukemia	0
45409	hsa-mir-95	Inflammation	0
4852	hsa-mir-126	Myocarditis	0
45087	hsa-mir-942	Glioblastoma	0
38490	hsa-mir-590	Colitis	0
1701	hsa-mir-103a	Rhabdomyosarcoma	0
38545	hsa-mir-590	Lymphoma	0
44524	hsa-mir-92a	Leiomyoma	0
40130	hsa-mir-625	Brain Ischemia	0
27229	hsa-mir-375	Hypertrophy	0
8461	hsa-mir-145	Arthritis	0
15426	hsa-mir-208a	Brain Neoplasms	0
27606	hsa-mir-376c	Waldenstrom Macroglobulinemia	0
33228	hsa-mir-498	Burns	0
5768	hsa-mir-1297	Tourette Syndrome	0
17850	hsa-mir-222	Leiomyosarcoma	0
23873	hsa-mir-331	Gout	0
2663	hsa-mir-1179	Mouth Neoplasms	0
2464	hsa-mir-10b	Diabetes Mellitus	0
36507	hsa-mir-520e	Tourette Syndrome	0
6597	hsa-mir-133a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
20801	hsa-mir-302a	Hypertension	0
31965	hsa-mir-488	Inflammation	0
30439	hsa-mir-449b	Crohn Disease	0
32740	hsa-mir-493	Myotonic Dystrophy	0
13729	hsa-mir-198	Parkinson Disease	0
19702	hsa-mir-298	Pain	0
10372	hsa-mir-17	Endomyocardial Fibrosis	0
19786	hsa-mir-299	Gastrointestinal Neoplasms	0
4039	hsa-mir-1247	Tourette Syndrome	0
9684	hsa-mir-154	Biliary Tract Neoplasms	0
26198	hsa-mir-367	Hepatoblastoma	0
6568	hsa-mir-133a	Meningioma	0
25494	hsa-mir-34b	Marek Disease	0
42989	hsa-mir-718	Chordoma	0
6274	hsa-mir-130b	HIV Infections	0
24387	hsa-mir-339	Retinal Degeneration	0
29318	hsa-mir-422a	Lymphoma	0
36517	hsa-mir-522	Amyotrophic Lateral Sclerosis	0
25722	hsa-mir-361	Cystic Fibrosis	0
37995	hsa-mir-577	Retinoblastoma	0
33574	hsa-mir-500a	HIV Infections	0
20622	hsa-mir-301b	Demyelinating Diseases	0
13712	hsa-mir-198	Myelodysplastic Syndromes	0
8311	hsa-mir-143	Thyroid Neoplasms	0
12902	hsa-mir-193b	Uterine Cervical Neoplasms	0
38321	hsa-mir-589	Astrocytoma	0
10965	hsa-mir-181d	Lupus Nephritis	0
20878	hsa-mir-302a	Tongue Neoplasms	0
16338	hsa-mir-211	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
7721	hsa-mir-139	Myotonic Dystrophy	0
36648	hsa-mir-522	Sarcoma	0
32207	hsa-mir-490	Biliary Tract Neoplasms	0
29535	hsa-mir-424	Alzheimer Disease	0
12560	hsa-mir-192	Metabolic Diseases	0
21910	hsa-mir-30c	Thyroid Neoplasms	0
3767	hsa-mir-1246	Cataract	0
29167	hsa-mir-421	Liver Neoplasms	0
29817	hsa-mir-431	Adrenocortical Carcinoma	0
28779	hsa-mir-409	Spinal Cord Injuries	0
41967	hsa-mir-663	Gout	0
1181	hsa-mir-1	Colitis	0
21498	hsa-mir-30a	Brain Ischemia	0
39752	hsa-mir-615	Marek Disease	0
20633	hsa-mir-301b	Fragile X Syndrome	0
30325	hsa-mir-449a	HIV Infections	0
34324	hsa-mir-505	Hodgkin Disease	0
3421	hsa-mir-1231	Neurodegenerative Diseases	0
6576	hsa-mir-133a	Myocardial Reperfusion Injury	0
39528	hsa-mir-612	Breast Neoplasms	0
28553	hsa-mir-384	Hepatitis C	0
36333	hsa-mir-520d	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
24183	hsa-mir-338	Keloid	0
20606	hsa-mir-301b	Cardiomegaly	0
26219	hsa-mir-367	Liver Failure	0
867	hsa-let-7g	Adenoviridae Infections	0
29864	hsa-mir-431	Gout	0
282	hsa-let-7b	Tourette Syndrome	0
26918	hsa-mir-374a	Graves Disease	0
44886	hsa-mir-935	Adenoviridae Infections	0
78	hsa-let-7a	Leiomyosarcoma	0
671	hsa-let-7e	Myotonic Dystrophy	0
9774	hsa-mir-154	Neoplasms	0
22589	hsa-mir-320a	Myelodysplastic Syndromes	0
35691	hsa-mir-519d	Leukemia	0
9564	hsa-mir-153	Endomyocardial Fibrosis	0
24497	hsa-mir-33a	Multiple Sclerosis	0
4405	hsa-mir-1258	Hematologic Neoplasms	0
3495	hsa-mir-1236	Colonic Neoplasms	0
15797	hsa-mir-20a	Myocardial Reperfusion Injury	0
26077	hsa-mir-363	Metabolic Diseases	0
27003	hsa-mir-374a	Small Cell Lung Carcinoma	0
30128	hsa-mir-448	Barrett Esophagus	0
29917	hsa-mir-431	Nasopharyngeal Neoplasms	0
3419	hsa-mir-1231	Neurilemmoma	0
45584	hsa-mir-96	Myocardial Infarction	0
25162	hsa-mir-346	Cataract	0
31290	hsa-mir-455	Testicular Neoplasms	0
1175	hsa-mir-1	Carotid Artery Diseases	0
2780	hsa-mir-1202	Hemangiosarcoma	0
41636	hsa-mir-657	Cardiovascular Diseases	0
35997	hsa-mir-520b	Lymphoma	0
28600	hsa-mir-384	Obesity	0
29540	hsa-mir-424	Astrocytoma	0
22979	hsa-mir-324	Diabetes Mellitus	0
8365	hsa-mir-144	Graves Disease	0
33992	hsa-mir-503	Colitis	0
19940	hsa-mir-29a	Hematologic Neoplasms	0
29546	hsa-mir-424	Brain Ischemia	0
20764	hsa-mir-302a	Chordoma	0
905	hsa-let-7g	Down Syndrome	0
21932	hsa-mir-30d	Brain Ischemia	0
42276	hsa-mir-664	Heart Diseases	0
36640	hsa-mir-522	Psoriasis	0
26179	hsa-mir-367	Esophageal Neoplasms	0
43341	hsa-mir-744	Leiomyoma	0
11245	hsa-mir-183	Meningioma	0
22139	hsa-mir-30e	Kidney Neoplasms	0
18944	hsa-mir-26b	Keloid	0
36563	hsa-mir-522	Granulosa Cell Tumor	0
14571	hsa-mir-200b	Reperfusion Injury	0
17394	hsa-mir-219	Cataract	0
40684	hsa-mir-630	Periodontitis	0
3408	hsa-mir-1231	Multiple Sclerosis	0
39135	hsa-mir-602	Leiomyoma	0
142	hsa-let-7a	Tourette Syndrome	0
38134	hsa-mir-582	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
27130	hsa-mir-374b	Pain	0
41819	hsa-mir-661	Graves Disease	0
35269	hsa-mir-512	Osteoporosis	0
45982	hsa-mir-99b	Huntington Disease	0
28855	hsa-mir-410	Hypertrophy	0
43589	hsa-mir-760	Cerebral Hemorrhage	0
13334	hsa-mir-196b	Atrial Fibrillation	0
21266	hsa-mir-302d	Lupus Nephritis	0
29580	hsa-mir-424	Granulosa Cell Tumor	0
8818	hsa-mir-146b	Rectal Neoplasms	0
37829	hsa-mir-575	Pheochromocytoma	0
36354	hsa-mir-520d	Tongue Neoplasms	0
26686	hsa-mir-372	Oligodendroglioma	0
7751	hsa-mir-139	Sarcoma	0
34850	hsa-mir-508	Uterine Cervical Neoplasms	0
25492	hsa-mir-34b	Lupus Nephritis	0
43178	hsa-mir-720	Hodgkin Disease	0
25888	hsa-mir-362	Glioma	0
39610	hsa-mir-612	Myocardial Infarction	0
41497	hsa-mir-652	Crohn Disease	0
39710	hsa-mir-615	Gastrointestinal Neoplasms	0
28494	hsa-mir-384	Adenoviridae Infections	0
34531	hsa-mir-506	Prostatic Neoplasms	0
21823	hsa-mir-30c	Hemangioma	0
12596	hsa-mir-192	Rectal Neoplasms	0
43815	hsa-mir-873	Myocardial Ischemia	0
9806	hsa-mir-154	Schizophrenia	0
26250	hsa-mir-367	Pancreatic Neoplasms	0
21738	hsa-mir-30b	Pheochromocytoma	0
8219	hsa-mir-143	Diabetic Nephropathies	0
33539	hsa-mir-500a	Choriocarcinoma	0
44245	hsa-mir-9	Lymphoma	0
38911	hsa-mir-599	Amyotrophic Lateral Sclerosis	0
843	hsa-let-7f	Prostatic Neoplasms	0
10971	hsa-mir-181d	Metabolic Diseases	0
29254	hsa-mir-422a	Carotid Artery Diseases	0
14775	hsa-mir-202	Graves Disease	0
26834	hsa-mir-373	Parkinson Disease	0
21062	hsa-mir-302c	Colonic Neoplasms	0
1883	hsa-mir-106a	Burkitt Lymphoma	0
6333	hsa-mir-130b	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
38718	hsa-mir-592	Osteosarcoma	0
1724	hsa-mir-105	Asthma	0
33019	hsa-mir-495	Musculoskeletal Abnormalities	0
13824	hsa-mir-199a	Hyperglycemia	0
32871	hsa-mir-494	Melanoma	0
1085	hsa-let-7i	Leprosy	0
44145	hsa-mir-885	Rectal Neoplasms	0
35893	hsa-mir-520a	Retinoblastoma	0
15120	hsa-mir-204	Polycystic Kidney Diseases	0
14467	hsa-mir-200b	Burns	0
41712	hsa-mir-657	Myelodysplastic Syndromes	0
35153	hsa-mir-511	Waldenstrom Macroglobulinemia	0
44338	hsa-mir-922	Endometrial Neoplasms	0
15654	hsa-mir-208b	Multiple Myeloma	0
17446	hsa-mir-219	Laryngeal Neoplasms	0
10623	hsa-mir-181b	Crohn Disease	0
5012	hsa-mir-127	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
40189	hsa-mir-625	Kidney Neoplasms	0
2549	hsa-mir-10b	Pulmonary Embolism	0
29858	hsa-mir-431	Esophageal Neoplasms	0
2743	hsa-mir-1202	Cardiovascular Diseases	0
2755	hsa-mir-1202	Crohn Disease	0
34335	hsa-mir-505	Laryngeal Neoplasms	0
27778	hsa-mir-378a	Cerebral Hemorrhage	0
40036	hsa-mir-622	Ischemia	0
1738	hsa-mir-105	Cardiovascular Diseases	0
6368	hsa-mir-132	Biliary Tract Neoplasms	0
35767	hsa-mir-520a	Aortic Valve Stenosis	0
33096	hsa-mir-497	Chordoma	0
7289	hsa-mir-136	Medulloblastoma	0
22562	hsa-mir-320a	Inflammatory Bowel Diseases	0
2139	hsa-mir-106b	Tourette Syndrome	0
23331	hsa-mir-326	Lymphoma	0
38186	hsa-mir-584	Cerebral Hemorrhage	0
16018	hsa-mir-21	Fragile X Syndrome	0
45271	hsa-mir-944	Liposarcoma	0
39896	hsa-mir-616	Leukemia	0
36743	hsa-mir-524	Leprosy	0
14366	hsa-mir-200a	Heart Diseases	0
38232	hsa-mir-584	Inflammatory Bowel Diseases	0
34225	hsa-mir-504	Parkinson Disease	0
8700	hsa-mir-146b	Alzheimer Disease	0
28852	hsa-mir-410	Huntington Disease	0
28994	hsa-mir-411	Hematologic Neoplasms	0
8371	hsa-mir-144	Hemangiosarcoma	0
9878	hsa-mir-155	Leprosy	0
36516	hsa-mir-522	Alzheimer Disease	0
2641	hsa-mir-1179	Ischemia	0
3669	hsa-mir-124	Hepatoblastoma	0
28096	hsa-mir-381	Endometriosis	0
15121	hsa-mir-204	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
19313	hsa-mir-28	Cerebral Hemorrhage	0
43799	hsa-mir-873	Liver Diseases	0
34474	hsa-mir-506	Huntington Disease	0
33087	hsa-mir-497	Burns	0
39208	hsa-mir-602	Waldenstrom Macroglobulinemia	0
9757	hsa-mir-154	Lymphoma	0
37497	hsa-mir-570	Medulloblastoma	0
3331	hsa-mir-1231	Burkitt Lymphoma	0
7097	hsa-mir-135b	Fibrosarcoma	0
27528	hsa-mir-376c	Inflammatory Bowel Diseases	0
40585	hsa-mir-630	Burns	0
18389	hsa-mir-23b	Hepatoblastoma	0
24905	hsa-mir-342	HIV Infections	0
17562	hsa-mir-22	Endomyocardial Fibrosis	0
9511	hsa-mir-152	Sepsis	0
18707	hsa-mir-25	Neurodegenerative Diseases	0
44271	hsa-mir-9	Periodontal Diseases	0
790	hsa-let-7f	Kidney Diseases	0
24567	hsa-mir-33b	Burkitt Lymphoma	0
31468	hsa-mir-485	Carotid Artery Diseases	0
33744	hsa-mir-501	Liver Cirrhosis	0
15053	hsa-mir-204	Graft vs Host Disease	0
4596	hsa-mir-125a	Nervous System Diseases	0
29098	hsa-mir-421	Brain Neoplasms	0
28580	hsa-mir-384	Marek Disease	0
5443	hsa-mir-129	Periodontal Diseases	0
30758	hsa-mir-451a	Hepatitis C	0
23549	hsa-mir-329	Breast Neoplasms	0
36474	hsa-mir-520e	Osteoporosis	0
21185	hsa-mir-302d	Amyotrophic Lateral Sclerosis	0
44490	hsa-mir-92a	Endometriosis	0
45453	hsa-mir-95	Osteosarcoma	0
889	hsa-let-7g	Carotid Artery Diseases	0
27771	hsa-mir-378a	Brain Neoplasms	0
42948	hsa-mir-708	Sepsis	0
23114	hsa-mir-325	Cardiovascular Diseases	0
16229	hsa-mir-211	Biliary Atresia	0
37500	hsa-mir-570	Metabolic Diseases	0
29093	hsa-mir-421	Atherosclerosis	0
23584	hsa-mir-329	Granulosa Cell Tumor	0
19687	hsa-mir-298	Myocardial Reperfusion Injury	0
9088	hsa-mir-148b	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
10877	hsa-mir-181c	Waldenstrom Macroglobulinemia	0
1672	hsa-mir-103a	Neurilemmoma	0
4520	hsa-mir-125a	Cataract	0
6965	hsa-mir-135a	Hearing Loss	0
18450	hsa-mir-23b	Psoriasis	0
3046	hsa-mir-122	Cholesteatoma	0
15083	hsa-mir-204	Liver Cirrhosis	0
25086	hsa-mir-345	Myelodysplastic Syndromes	0
27549	hsa-mir-376c	Meningioma	0
23143	hsa-mir-325	Gout	0
4067	hsa-mir-124a	Cataract	0
38129	hsa-mir-582	Periodontal Diseases	0
9612	hsa-mir-153	Meningioma	0
31918	hsa-mir-488	Cataract	0
27378	hsa-mir-376a	Ischemia	0
37073	hsa-mir-542	Pancreatic Neoplasms	0
30165	hsa-mir-448	Glioma	0
34994	hsa-mir-509	Stroke	0
25207	hsa-mir-346	Hypertrophy	0
31913	hsa-mir-488	Burns	0
3534	hsa-mir-1236	Inflammatory Bowel Diseases	0
27099	hsa-mir-374b	Liver Failure	0
38203	hsa-mir-584	Endometriosis	0
17328	hsa-mir-218	Nasopharyngeal Neoplasms	0
3988	hsa-mir-1247	Mouth Neoplasms	0
19150	hsa-mir-27b	Alzheimer Disease	0
35741	hsa-mir-519d	Pulmonary Fibrosis	0
36795	hsa-mir-524	Reperfusion Injury	0
1311	hsa-mir-100	Cardiomyopathies	0
32892	hsa-mir-494	Osteoarthritis	0
41265	hsa-mir-647	Nasopharyngeal Neoplasms	0
55	hsa-let-7a	Hearing Loss	0
11918	hsa-mir-188	Crohn Disease	0
42362	hsa-mir-664	Thyroid Neoplasms	0
41196	hsa-mir-647	Demyelinating Diseases	0
26828	hsa-mir-373	Neurodegenerative Diseases	0
35074	hsa-mir-511	Inflammation	0
2493	hsa-mir-10b	Hyperglycemia	0
18965	hsa-mir-26b	Multiple Myeloma	0
6290	hsa-mir-130b	Leukemia	0
37755	hsa-mir-575	Gastrointestinal Neoplasms	0
17051	hsa-mir-216b	Periodontal Diseases	0
4783	hsa-mir-126	Carotid Artery Diseases	0
10881	hsa-mir-181d	Adrenal Cortex Neoplasms	0
24599	hsa-mir-33b	Gout	0
9301	hsa-mir-150	Gastrointestinal Neoplasms	0
